強める	つよめる	N4
強力	きょうりょく	N4
強調	きょうちょう	N4
弾く	ひく	N4
当たり	あたり	N4
当たり前	あたりまえ	N4
当たる	あたる	N4
当てる	あてる	N4
当り	あたり	N4
当日	とうじつ	N3
当時	とうじ	N4
当然	とうぜん	N4
形	かたち	N4
形式	けいしき	N3
影響	えいきょう	N3
役	やく	N4
役に立つ	やくにたつ	N4
役割	やくわり	N3
彼	かれ	N4
彼女	かのじょ	N4
待ち	まち	N4
待ち合わせ	まちあわせ	N2
待つ	まつ	N5
後	あと	N5
後	ご	N4
後	のち	N4
後ろ	うしろ	N5
後者	こうしゃ	N4
後輩	こうはい	N3
御飯	ごはん	N4
復習	ふくしゅう	N4
心	こころ	N4
心理	しんり	N4
心配	しんぱい	N4
心配	しんぱいする	N4
必ずしも	かならずしも	N4
必死	ひっし	N4
忘れ物	わすれもの	N4
応え	こたえ	N3
応募	おうぼ	N2
応答	おうとう	N3
怒る	おこる	N4
怖い	こわい	N4
思い	おもい	N4
思い付く	おもいつく	N4
思い出	おもいで	N4
思い出す	おもいだす	N4
思わず	おもわず	N4
思想	しそう	N4
思考	しこう	N2
急	きゅう	N4
急ぐ	いそぐ	N4
急に	きゅうに	N4
急行	きゅうこう	N4
急速	きゅうそく	N4
恐れ	おそれ	N2
息	いき	N4
息子	むすこ	N4
悪	あく	N4
悪い	わるい	N5
悲しむ	かなしむ	N4
情勢	じょうせい	N2
意味	いみ	N5
意地	いじ	N4
意地悪	いじわる	N4
意外	いがい	N4
意思	いし	N4
意識	いしき	N3
愛	あい	N4
愛する	あいする	N4
感じ	かんじ	N4
感動	かんどう	N4
感心	かんしん	N4
感情	かんじょう	N4
感想	かんそう	N4
感覚	かんかく	N4
慎重	しんちょう	N3
慣れ	なれ	N2
成人	せいじん	N4
成功	せいこう	N4
成年	せいねん	N4
成果	せいか	N2
成長	せいちょう	N4
戦い	たたかい	N4
戦う	たたかう	N4
戦争	せんそう	N4
戸	と	N5
戻り	もどり	N2
戻る	もどる	N4
所	ところ	N5
手	て	N5
手伝い	てつだい	N4
手伝う	てつだう	N4
手品	てじな	N4
手紙	てがみ	N5
手続き	てつづき	N3
手袋	てぶくろ	N4
手配	てはい	N2
手間	てま	N4
打つ	うつ	N4
打つ	ぶつ	N4
払う	はらう	N4
承知	しょうち	N3
承知	しょうちする	N4
技術	ぎじゅつ	N4
投げる	なげる	N4
投票	とうひょう	N4
折る	おる	N4
折れる	おれる	N4
抜き	ぬき	N3
押し入れ	おしいれ	N4
押す	おす	N4
担当	たんとう	N4
拾う	ひろう	N4
持ち	もち	N4
持ち上げる	もちあげる	N4
持つ	もつ	N5
指	ゆび	N4
指す	さす	N4
指導	しどう	N3
指輪	ゆびわ	N4
挑戦	ちょうせん	N3
捕まえる	つかまえる	N4
捨てる	すてる	N4
掃除	そうじ	N5
授業	じゅぎょう	N5
掛ける	かける	N4
探す	さがす	N4
掴む	つかむ	N4
掻く	かく	N4
描く	えがく	N3
描く	かく	N3
提出	ていしゅつ	N4
揺れる	ゆれる	N4
携帯	けいたい	N3
撮る	とる	N4
支える	ささえる	N4
改善	かいぜん	N3
放す	はなす	N4
放れる	はなれる	N4
政治	せいじ	N4
故郷	くに	N4
故郷	こきょう	N4
故郷	ふるさと	N3
教え	おしえ	N4
教える	おしえる	N5
教わる	おそわる	N4
教会	きょうかい	N4
教室	きょうしつ	N5
教材	きょうざい	N2
教科	きょうか	N2
教科書	きょうかしょ	N4
教育	きょういく	N4
散らす	ちらす	N4
散る	ちる	N4
散歩	さんぽ	N5
敬語	けいご	N3
数	かず	N4
数	すう	N4
数える	かぞえる	N4
数字	すうじ	N4
数学	すうがく	N4
整理	せいり	N4
文	ぶん	N4
文化	ぶんか	N4
文字	もじ	N4
文字	もんじ	N4
文学	ぶんがく	N4
文明	ぶんめい	N4
文書	ぶんしょ	N2
文法	ぶんぽう	N4
文献	ぶんけん	N2
文章	ぶんしょう	N5
料理	りょうり	N5
料金	りょうきん	N4
断定	だんてい	N3
新た	あらた	N4
新人	しんじん	N2
新聞	しんぶん	N5
新聞社	しんぶんしゃ	N4
方	かた	N5
方	ほう	N4
方々	かたがた	N4
方々	ほうぼう	N4
方向	ほうこう	N4
旅	たび	N4
旅行	りょこう	N5
旅館	りょかん	N4
旗	はた	N4
日	にち	N4
日	ひ	N4
日中	にっちゅう	N4
日付	ひづけ	N4
日光	にっこう	N4
日帰り	ひがえり	N3
日常	にちじょう	N3
日曜	にちよう	N4
日曜日	にちようび	N5
日本	にっぽん	N4
日記	にっき	N4
旦那	だんな	N2
早い	はやい	N5
早く	はやく	N4
明かり	あかり	N4
明ける	あける	N4
明らか	あきらか	N4
明るい	あかるい	N5
明後日	あさって	N5
明日	あした	N5
明日	あす	N4
易しい	やさしい	N5
昔	むかし	N4
星	ほし	N4
映画	えいが	N5
映画館	えいがかん	N5
春	はる	N5
昨夜	ゆうべ	N5
昨日	きのう	N5
是非	ぜひ	N4
昼	ひる	N5
昼休み	ひるやすみ	N4
昼御飯	ひるごはん	N4
昼間	ひるま	N4
昼食	ちゅうしょく	N4
時々	ときどき	N5
時代	じだい	N4
時期	じき	N4
時計	とけい	N5
時間	じかん	N5
晩	ばん	N5
晩御飯	ばんごはん	N4
普及	ふきゅう	N3
普通	ふつう	N4
景気	けいき	N4
景色	けしき	N4
晴れ	はれ	N5
晴れる	はれる	N5
暇	ひま	N4
暖かい	あたたかい	N5
暖房	だんぼう	N4
暗い	くらい	N5
暗記	あんき	N4
暮らし	くらし	N4
暮れる	くれる	N4
曇り	くもり	N4
曇る	くもる	N4
曜日	ようび	N4
曲る	まがる	N5
書店	しょてん	N3
書物	しょもつ	N4
書類	しょるい	N4
替え	かえ	N2
最も	もっとも	N4
最中	さいちゅう	N4
最中	さなか	N2
最低	さいてい	N4
最初	さいしょ	N4
最後	さいご	N4
最終	さいしゅう	N4
最高	さいこう	N4
月	つき	N4
月曜	げつよう	N4
月曜日	げつようび	N5
有する	ゆうする	N2
有る	ある	N5
有利	ゆうり	N4
有料	ゆうりょう	N3
有機	ゆうき	N4
有無	うむ	N4
服	ふく	N5
望み	のぞみ	N4
望む	のぞむ	N4
朝	あさ	N5
期待	きたい	N4
期間	きかん	N4
期限	きげん	N4
木	き	N5
木曜日	もくようび	N5
木綿	もめん	N4
未来	みらい	N4
末	すえ	N4
末	まつ	N4
本	ほん	N5
本人	ほんにん	N4
本当	ほんと	N4
本当	ほんとう	N5
本文	ほんぶん	N2
本日	ほんじつ	N4
本棚	ほんだな	N4
本物	ほんもの	N4
札	さつ	N4
机	つくえ	N5
材料	ざいりょう	N4
村	むら	N5
束	たば	N4
条件	じょうけん	N4
来る	きたる	N2
来年	らいねん	N5
来月	らいげつ	N5
来週	らいしゅう	N5
東	ひがし	N5
東京	とうきょう	N4
東洋	とうよう	N4
松	まつ	N4
板	いた	N4
林	はやし	N4
果物	くだもの	N5
枝	えだ	N4
柔らかい	やわらかい	N4
柔道	じゅうどう	N4
栄養	えいよう	N4
校長	こうちょう	N4
根	ね	N4
格好	かっこう	N4
案	あん	N4
案件	あんけん	N3
案内	あんない	N4
案内	あんないする	N4
案外	あんがい	N4
梅	うめ	N4
梅雨	つゆ	N4
棚	たな	N4
森	もり	N4
椅子	いす	N4
植える	うえる	N4
植物	しょくぶつ	N4
業務	ぎょうむ	N2
極	ごく	N4
楽	らく	N4
楽しみ	たのしみ	N4
楽む	たのしむ	N4
楽器	がっき	N4
様	よう	N4
様々	さまざま	N4
様子	ようす	N4
横	よこ	N5
横切る	よこぎる	N4
橋	はし	N5
機会	きかい	N4
機械	きかい	N4
機能	きのう	N4
機関	きかん	N4
欠く	かく	N4
欠ける	かける	N4
欠席	けっせき	N4
欠点	けってん	N4
次	つぎ	N5
次々	つぎつぎ	N4
次ぐ	つぐ	N4
次回	じかい	N4
次第	しだい	N4
欲しい	ほしい	N5
歌	うた	N5
歌う	うたう	N5
歌手	かしゅ	N4
止す	よす	N4
止まる	とまる	N5
止む	やむ	N4
止める	とめる	N4
止める	やめる	N4
正	せい	N4
正しい	ただしい	N4
正体	しょうたい	N4
正午	しょうご	N4
正式	せいしき	N4
正月	しょうがつ	N4
正直	しょうじき	N4
正解	せいかい	N2
歩く	あるく	N5
歩道	ほどう	N4
歯	は	N5
歯医者	はいしゃ	N4
歴史	れきし	N4
死	し	N4
死ぬ	しぬ	N5
残す	のこす	N4
残り	のこり	N4
残る	のこる	N4
残念	ざんねん	N4
残業	ざんぎょう	N4
段々	だんだん	N5
段階	だんかい	N3
母	はは	N5
母親	ははおや	N4
毎回	まいかい	N4
毎年	まいとし	N4
毎年	まいねん	N5
毎日	まいにち	N5
毎晩	まいばん	N5
毎朝	まいあさ	N5
毎週	まいしゅう	N5
比べ	くらべ	N4
毛	け	N4
氏	し	N4
気	き	N4
気に入る	きにいる	N4
気付く	きづく	N4
気体	きたい	N4
気候	きこう	N4
気味	きみ	N4
気持	きもち	N4
気温	きおん	N4
水曜	すいよう	N3
水曜日	すいようび	N5
水泳	すいえい	N4
水道	すいどう	N4
氷	こおり	N4
求める	もとめる	N4
汚い	きたない	N4
汚れる	よごれる	N4
池	いけ	N5
決して	けっして	N4
決まり	きまり	N4
決め	きめ	N4
決定	けってい	N4
決心	けっしん	N4
汽車	きしゃ	N4
沖	おき	N4
沢山	たくさん	N4
沸かす	わかす	N4
沸く	わく	N4
油	あぶら	N4
治める	おさめる	N4
治る	なおる	N4
泊まる	とまる	N4
法	ほう	N4
法律	ほうりつ	N4
波	なみ	N4
泣く	なく	N4
泥棒	どろぼう	N4
注	ちゅう	N4
注ぐ	そそぐ	N4
注ぐ	つぐ	N4
注す	さす	N4
注射	ちゅうしゃ	N4
注意	ちゅうい	N4
注文	ちゅうもん	N4
注目	ちゅうもく	N4
泳ぎ	およぎ	N4
泳ぐ	およぐ	N5
洋服	ようふく	N5
洗う	あらう	N5
洗濯	せんたく	N4
活動	かつどう	N4
活気	かっき	N4
活用	かつよう	N4
流す	ながす	N4
流れ	ながれ	N4
流れる	ながれる	N4
流行	りゅうこう	N4
流行る	はやる	N4
浅い	あさい	N4
浴びる	あびる	N5
海	うみ	N5
海外	かいがい	N4
海岸	かいがん	N4
消える	きえる	N5
消しゴム	けしゴム	N4
消す	けす	N5
涼しい	すずしい	N4
深い	ふかい	N4
深まる	ふかまる	N4
深める	ふかめる	N4
混雑	こんざつ	N3
清む	すむ	N4
済ませる	すませる	N3
済む	すむ	N4
減らす	へらす	N4
渡す	わたす	N4
渡る	わたる	N4
温い	ぬるい	N5
温かい	あたたかい	N4
温まる	あたたまる	N4
温める	あたためる	N4
温度	おんど	N4
温泉	おんせん	N3
港	みなと	N4
湖	みずうみ	N4
湯	ゆ	N4
満ちる	みちる	N4
満足	まんぞく	N4
準備	じゅんび	N4
準備	じゅんびする	N4
滑る	すべる	N4
漢字	かんじ	N5
漫画	まんが	N4
漬ける	つける	N4
濠	ほり	N4
濡れる	ぬれる	N4
火	ひ	N4
火事	かじ	N4
火曜	かよう	N4
火曜日	かようび	N5
灯	ひ	N4
灰皿	はいざら	N5
災害	さいがい	N2
炒める	いためる	N4
点	てん	N4
点く	つく	N4
点数	てんすう	N3
為	ため	N4
無	む	N4
無くす	なくす	N5
無くなる	なくなる	N4
無し	なし	N4
無事	ぶじ	N4
無料	むりょう	N4
焼く	やく	N4
焼ける	やける	N4
照明	しょうめい	N4
熱	ねつ	N4
熱い	あつい	N5
熱中	ねっちゅう	N4
熱帯	ねったい	N4
熱心	ねっしん	N4
燃える	もえる	N4
父	ちち	N5
父親	ちちおや	N4
片付ける	かたづける	N4
牛	うし	N4
牛乳	ぎゅうにゅう	N5
牛肉	ぎゅうにく	N5
物	もの	N5
物事	ものごと	N4
物価	ぶっか	N3
物理	ぶつり	N4
物語	ものがたり	N4
物音	ものおと	N4
特に	とくに	N4
特別	とくべつ	N4
特急	とっきゅう	N4
特長	とくちょう	N4
犬	いぬ	N5
状態	じょうたい	N4
狭い	せまい	N4
玄関	げんかん	N4
玉	たま	N4
王	おう	N4
王子	おうじ	N4
王様	おうさま	N4
珍しい	めずらしい	N4
現れ	あらわれ	N4
現場	げんば	N4
球	きゅう	N4
球	たま	N4
理想	りそう	N4
理解	りかい	N4
甘い	あまい	N4
生	なま	N4
生える	はえる	N4
生き	いき	N4
生きる	いきる	N4
生き物	いきもの	N4
生じる	しょうじる	N4
生まれ	うまれ	N4
生まれる	うまれる	N5
生やす	はやす	N4
生る	なる	N4
生命	せいめい	N4
生地	きじ	N4
生年月日	せいねんがっぴ	N4
生徒	せいと	N5
生活	せいかつ	N4
生活	せいかつする	N4
生物	せいぶつ	N4
生理	せいり	N4
生長	せいちょう	N4
産む	うむ	N4
産業	さんぎょう	N4
用	よう	N4
用いる	もちいる	N4
用事	ようじ	N4
用心	ようじん	N4
用意	ようい	N4
用語	ようご	N3
田	た	N4
田舎	いなか	N4
申し上げる	もうしあげる	N4
申し訳	もうしわけ	N4
申す	もうす	N4
申込	もうしこみ	N2
男	おとこ	N5
男の人	おとこのひと	N4
男の子	おとこのこ	N5
男子	だんし	N4
男性	だんせい	N4
町	まち	N5
画家	がか	N4
畑	はたけ	N4
留学生	りゅうがくせい	N5
留守	るす	N4
番号	ばんごう	N5
番組	ばんぐみ	N4
畳	たたみ	N4
疲れ	つかれ	N3
疲れる	つかれる	N4
病気	びょうき	N5
痛い	いたい	N5
痩せる	やせる	N4
癌	がん	N4
発明	はつめい	N4
発行	はっこう	N4
発表	はっぴょう	N4
発見	はっけん	N4
発車	はっしゃ	N4
発達	はったつ	N4
発音	はつおん	N4
登る	のぼる	N5
登山	とざん	N4
白	しろ	N5
白い	しろい	N5
百	ひゃく	N5
皆	みな	N4
皆さん	みなさん	N5
皮	かわ	N4
皿	さら	N4
盗む	ぬすむ	N4
盛ん	さかん	N4
目	め	N5
目上	めうえ	N4
目標	めじるし	N4
目標	もくひょう	N4
目的	もくてき	N4
直	じき	N4
直す	なおす	N4
直ちに	ただちに	N4
直に	じかに	N4
直る	なおる	N4
相変わらず	あいかわらず	N4
相当	そうとう	N4
相手	あいて	N4
相続	そうぞく	N4
相談	そうだん	N4
相談	そうだんする	N4
相違	そうい	N2
省く	はぶく	N4
省略	しょうりゃく	N3
看護婦	かんごふ	N4
県	けん	N4
真っ赤	まっか	N4
真理	しんり	N4
真面目	まじめ	N4
眠い	ねむい	N4
眠る	ねむる	N4
着く	つく	N5
着ける	つける	N4
着る	きる	N5
着物	きもの	N4
睡眠	すいみん	N3
知らせ	しらせ	N4
知らせる	しらせる	N4
知る	しる	N5
知事	ちじ	N4
知合い	しりあい	N4
知識	ちしき	N4
短い	みじかい	N5
石	いし	N4
石油	せきゆ	N4
石炭	せきたん	N4
石鹸	せっけん	N5
砂	すな	N4
砂糖	さとう	N5
研修	けんしゅう	N3
研究	けんきゅう	N4
研究室	けんきゅうしつ	N4
確か	たしか	N4
確認	かくにん	N4
磨く	みがく	N4
礼	れい	N4
社会	しゃかい	N4
社員	しゃいん	N4
社長	しゃちょう	N4
祈る	いのる	N4
祖母	そぼ	N4
祖父	そふ	N4
祝い	いわい	N4
祝う	いわう	N4
神	かみ	N4
神社	じんじゃ	N4
票	ひょう	N4
祭	まつり	N4
祭り	まつり	N4
福	ふく	N4
秋	あき	N5
科学	かがく	N4
科目	かもく	N4
秒	びょう	N4
移る	うつる	N4
移動	いどう	N3
程	ほど	N4
種	たね	N4
種類	しゅるい	N4
積む	つむ	N4
積もる	つもる	N4
積極的	せっきょくてき	N4
空	から	N4
空	そら	N5
空き	あき	N4
空く	あく	N4
空く	すく	N4
空気	くうき	N4
空港	くうこう	N4
窓	まど	N5
立ち	たち	N4
立ち上がる	たちあがる	N4
立つ	たつ	N5
立てる	たてる	N4
立場	たちば	N4
章	しょう	N4
競争	きょうそう	N4
笑い	わらい	N4
笑う	わらう	N4
笑顔	えがお	N4
笛	ふえ	N4
筆	ふで	N4
筆者	ひっしゃ	N3
等しい	ひとしい	N4
答	こたえ	N4
答え	こたえ	N4
答える	こたえる	N5
答案	とうあん	N4
管	かん	N4
管	くだ	N4
管理	かんり	N4
箱	はこ	N5
箸	はし	N4
節	せつ	N4
節	ふし	N4
節約	せつやく	N4
範囲	はんい	N3
米	こめ	N4
糸	いと	N4
約	やく	N4
紅茶	こうちゃ	N5
紙	かみ	N5
級	きゅう	N4
素晴らしい	すばらしい	N4
細い	ほそい	N5
細か	こまか	N4
細かい	こまかい	N4
紹介	しょうかい	N4
終える	おえる	N4
終る	おわる	N5
終わり	おわり	N4
組	くみ	N4
組む	くむ	N4
組合	くみあい	N4
経済	けいざい	N4
経験	けいけんする	N4
結ぶ	むすぶ	N4
結婚	けっこん	N5
結局	けっきょく	N4
結果	けっか	N4
結構	けっこう	N5
結論	けつろん	N4
給料	きゅうりょう	N4
絵	え	N5
絵画	かいが	N4
絶対	ぜったい	N3
絹	きぬ	N4
続き	つづき	N4
維持	いじ	N3
綺麗	きれい	N4
緑	みどり	N5
線	せん	N4
締め	しめ	N3
締める	しめる	N4
締め切り	しめきり	N3
練習	れんしゅう	N5
縄	なわ	N4
繋がる	つながる	N4
繋ぐ	つなぐ	N4
置く	おく	N5
罹る	かかる	N4
美しい	うつくしい	N4
美人	びじん	N4
美味しい	おいしい	N5
美術館	びじゅつかん	N4
群	ぐん	N4
羽	はね	N4
羽根	はね	N4
習う	ならう	N5
翻訳	ほんやく	N4
老い	おい	N4
老人	ろうじん	N4
考え	かんがえ	N4
者	もの	N4
耳	みみ	N5
聞こえる	きこえる	N4
職員	しょくいん	N2
肉	にく	N5
育つ	そだつ	N4
育てる	そだてる	N4
背	せい	N5
背中	せなか	N4
背広	せびろ	N5
脱ぐ	ぬぐ	N4
腕	うで	N4
自体	じたい	N4
自信	じしん	N4
自動	じどう	N4
自動車	じどうしゃ	N5
自己	じこ	N3
自然	しぜん	N4
自身	じしん	N4
自転	じてん	N2
自転車	じてんしゃ	N5
致す	いたす	N4
舟	ふね	N4
良い	よい	N4
良く	よく	N4
色	いろ	N5
色々	いろいろ	N5
花	はな	N5
花瓶	かびん	N4
花見	はなみ	N4
芽	め	N4
若い	わかい	N5
苦い	にがい	N4
苦しい	くるしい	N4
苦しむ	くるしむ	N4
苦労	くろう	N4
苦情	くじょう	N3
苦手	にがて	N4
英語	えいご	N5
茶	ちゃ	N4
茶碗	ちゃわん	N4
茶色	ちゃいろ	N5
茹でる	ゆでる	N4
草	くさ	N4
荷物	にもつ	N5
落す	おとす	N4
落る	おちる	N4
葉	は	N4
葉書	はがき	N5
薄い	うすい	N4
虫	むし	N4
虫歯	むしば	N4
血	ち	N4
血管	けっかん	N4
行い	おこない	N2
行う	おこなう	N4
行き	いき	N4
行き	ゆき	N4
行き違い	いきちがい	N2
行動	こうどう	N4
街	まち	N4
衣料	いりょう	N4
衣服	いふく	N4
表	おもて	N4
表	ひょう	N4
表す	あらわす	N4
表面	ひょうめん	N4
裏	うら	N4
補う	おぎなう	N3
褒める	ほめる	N4
西	にし	N5
西洋	せいよう	N4
要するに	ようするに	N4
要る	いる	N5
要求	ようきゅう	N4
要点	ようてん	N4
見え	みえ	N4
見える	みえる	N4
見せる	みせる	N5
見つかる	みつかる	N4
見つける	みつける	N4
見事	みごと	N4
見学	けんがく	N3
見当	けんとう	N4
見物	けんぶつ	N4
見直す	みなおす	N3
見積もり	みつもり	N2
見送り	みおくり	N4
規則	きそく	N4
覗く	のぞく	N4
覚え	おぼえ	N2
覚ます	さます	N4
覚める	さめる	N4
親	おや	N4
親しい	したしい	N4
親切	しんせつ	N4
親友	しんゆう	N4
観光	かんこう	N4
観客	かんきゃく	N4
観察	かんさつ	N4
観測	かんそく	N3
角	かく	N4
角	かど	N5
角	すみ	N4
解決	かいけつ	N4
触る	さわる	N4
言う	いう	N5
言わば	いわば	N4
言葉	ことば	N5
言語	げんご	N4
訂正	ていせい	N2
計	けい	N4
計る	はかる	N4
計器	けいき	N4
計画	けいかく	N4
計画	けいかくする	N4
計算	けいさん	N4
訓	くん	N4
訓練	くんれん	N4
記事	きじ	N4
記入	きにゅう	N4
記念	きねん	N4
記憶	きおく	N3
記者	きしゃ	N4
記録	きろく	N4
訪ねる	たずねる	N4
設定	せってい	N2
設計	せっけい	N3
訳	わけ	N4
訳す	やくす	N3
評価	ひょうか	N4
試し	ためし	N4
試す	ためす	N4
試合	しあい	N4
試験	しけん	N4
詩	し	N4
詩人	しじん	N4
話	はなし	N5
話し	はなし	N4
話し合う	はなしあう	N4
話題	わだい	N4
誕生	たんじょう	N4
誕生日	たんじょうび	N5
語る	かたる	N4
語学	ごがく	N4
説	せつ	N4
説く	とく	N4
説明	せつめい	N4
読み	よみ	N4
読書	どくしょ	N4
課	か	N4
課長	かちょう	N4
課題	かだい	N4
調べ	しらべ	N2
調子	ちょうし	N4
調整	ちょうせい	N3
調査	ちょうさ	N3
講堂	こうどう	N4
講義	こうぎ	N4
謝る	あやまる	N4
警官	けいかん	N5
警察	けいさつ	N4
議会	ぎかい	N4
議員	ぎいん	N4
議論	ぎろん	N4
議長	ぎちょう	N4
谷	たに	N4
豆	まめ	N4
豚肉	ぶたにく	N4
貝	かい	N4
負う	おう	N4
負け	まけ	N4
負ける	まける	N4
負担	ふたん	N2
財布	さいふ	N5
責任	せきにん	N4
買い物	かいもの	N5
貸し	かし	N4
貸し出し	かしだし	N3
貸す	かす	N5
費用	ひよう	N4
貼る	はる	N4
貿易	ぼうえき	N4
資料	しりょう	N3
賛成	さんせい	N3
質問	しつもん	N5
購入	こうにゅう	N2
贈り物	おくりもの	N4
赤	あか	N5
赤い	あかい	N5
赤ちゃん	あかちゃん	N4
赤ん坊	あかんぼう	N4
走り	はしり	N4
走る	はしる	N5
起こす	おこす	N4
起こる	おこる	N4
越し	ごし	N3
越す	こす	N3
趣味	しゅみ	N4
足す	たす	N4
足りる	たりる	N4
距離	きょり	N2
踊り	おどり	N4
踊る	おどる	N4
踏む	ふむ	N4
身	み	N4
身体	しんたい	N4
身長	しんちょう	N4
車	くるま	N5
軍	ぐん	N4
軍隊	ぐんたい	N4
転ぶ	ころぶ	N4
軽い	かるい	N5
輪	わ	N4
輸入	ゆにゅう	N4
辛い	からい	N5
辛い	つらい	N3
辞める	やめる	N4
辞典	じてん	N4
辞書	じしょ	N5
農家	のうか	N4
農業	のうぎょう	N4
農民	のうみん	N4
辺	へん	N5
辺り	あたり	N4
込む	こむ	N4
迎える	むかえる	N4
近く	ちかく	N5
近代	きんだい	N4
近所	きんじょ	N4
返す	かえす	N5
返事	へんじ	N4
追い付く	おいつく	N4
追う	おう	N4
追加	ついか	N3
送り	おくり	N4
送る	おくる	N4
送料	そうりょう	N3
逃げる	にげる	N4
途中	とちゅう	N4
通う	かよう	N4
通じ	つうじ	N4
通じる	つうじる	N4
通す	とおす	N4
通り	とおり	N4
通る	とおる	N4
通信	つうしん	N4
通勤	つうきん	N3
通学	つうがく	N4
通知	つうち	N3
通行	つうこう	N4
通貨	つうか	N4
速い	はやい	N5
速度	そくど	N4
連れ	つれ	N4
連れる	つれる	N4
連想	れんそう	N4
連絡	れんらく	N4
連続	れんぞく	N4
週	しゅう	N4
週末	しゅうまつ	N4
週間	しゅうかん	N4
進み	すすみ	N2
進む	すすむ	N4
進める	すすめる	N4
進学	しんがく	N4
進歩	しんぽ	N4
進行	しんこう	N4
遅い	おそい	N5
遅れ	おくれ	N3
遅れる	おくれる	N4
遅刻	ちこく	N3
遊び	あそび	N4
遊ぶ	あそぶ	N5
運	うん	N4
運ぶ	はこぶ	N4
運動	うんどう	N4
運動	うんどうする	N4
運転	うんてん	N4
運転手	うんてんしゅ	N4
過ぎ	すぎ	N3
過ぎる	すぎる	N4
道	みち	N5
道具	どうぐ	N4
道徳	どうとく	N4
道路	どうろ	N4
達する	たっする	N4
違い	ちがい	N3
違いない	ちがいない	N3
違う	ちがう	N4
違える	ちがえる	N2
遠く	とおく	N4
遠慮	えんりょ	N2
遠慮	えんりょする	N3
適当	てきとう	N4
選手	せんしゅ	N4
選択	せんたく	N3
選挙	せんきょ	N4
選考	せんこう	N4
還元	かんげん	N2
邪魔	じゃま	N4
郊外	こうがい	N4
郡	ぐん	N4
部下	ぶか	N2
部分	ぶぶん	N4
部屋	へや	N5
部署	ぶしょ	N4
部長	ぶちょう	N4
郵便局	ゆうびんきょく	N5
都	みやこ	N4
都会	とかい	N4
都市	とし	N4
配達	はいたつ	N4
酒	さけ	N4
醤油	しょうゆ	N5
重い	おもい	N5
重なる	かさなる	N4
重ねる	かさねる	N4
重体	じゅうたい	N4
重大	じゅうだい	N4
重要	じゅうよう	N4
野	の	N4
野菜	やさい	N5
量	りょう	N4
量る	はかる	N4
金	かね	N4
金	きん	N4
金庫	きんこ	N4
金曜	きんよう	N4
金曜日	きんようび	N5
金額	きんがく	N3
釣る	つる	N4
鉄	てつ	N4
鉄道	てつどう	N4
鉛筆	えんぴつ	N4
銀	ぎん	N4
銀行	ぎんこう	N5
録画	ろくが	N4
鍵	かぎ	N4
鏡	かがみ	N4
長い	ながい	N5
長期	ちょうき	N4
門	もん	N5
閉まる	しまる	N5
閉める	しめる	N5
開く	あく	N5
開く	ひらく	N4
開ける	あける	N5
開始	かいし	N4
間	あいだ	N4
間	ま	N4
間に合う	まにあう	N4
間違い	まちがい	N3
間違える	まちがえる	N4
関する	かんする	N4
関心	かんしん	N4
関連	かんれん	N4
降り	くだり	N4
降る	ふる	N5
限り	かぎり	N3
陸	りく	N4
陽気	ようき	N4
隅	すみ	N4
階段	かいだん	N5
随分	ずいぶん	N4
隣	となり	N4
集まり	あつまり	N4
集まる	あつまる	N4
集める	あつめる	N4
集中	しゅうちゅう	N4
集合	しゅうごう	N3
雑誌	ざっし	N5
雨	あめ	N5
雪	ゆき	N5
雲	くも	N4
零	れい	N4
電報	でんぽう	N4
電子	でんし	N4
電気	でんき	N5
電源	でんげん	N2
電灯	でんとう	N4
電話	でんわ	N5
青	あお	N5
青い	あおい	N5
青年	せいねん	N4
非常に	ひじょうに	N4
面	めん	N4
面倒	めんどう	N3
面接	めんせつ	N4
面白	おもしろ	N4
面白い	おもしろい	N5
靴	くつ	N4
靴下	くつした	N4
音	おと	N4
音	おん	N4
音	ね	N4
音楽	おんがく	N5
順	じゅん	N4
順番	じゅんばん	N4
順調	じゅんちょう	N4
頬	ほお	N4
頭	あたま	N5
頼む	たのむ	N4
題	だい	N4
題名	だいめい	N4
顔	かお	N5
願い	ねがい	N4
願う	ねがう	N4
風	かぜ	N5
風景	ふうけい	N4
風邪	かぜ	N4
飛ばす	とばす	N4
飛び出す	とびだす	N4
飛ぶ	とぶ	N5
飛行	ひこう	N4
飛行場	ひこうじょう	N4
飛行機	ひこうき	N5
食う	くう	N4
食べ物	たべもの	N5
食事	しょくじ	N4
食事	しょくじする	N4
食品	しょくひん	N4
食堂	しょくどう	N5
食料	しょくりょう	N4
食料品	しょくりょうひん	N4
食物	しょくもつ	N4
飯	めし	N4
飲み物	のみもの	N5
飴	あめ	N5
飾る	かざる	N4
首	くび	N4
首相	しゅしょう	N4
首都	しゅと	N4
香り	かおり	N4
馬	うま	N4
馬鹿	ばか	N4
駐車場	ちゅうしゃじょう	N4
騒ぐ	さわぐ	N4
騙す	だます	N4
驚き	おどろき	N3
驚く	おどろく	N4
骨折	こっせつ	N4
高まる	たかまる	N4
高める	たかめる	N4
高校生	こうこうせい	N4
高速	こうそく	N4
髪	かみ	N4
魚	さかな	N5
鳥	とり	N5
鳴く	なく	N5
鳴らす	ならす	N4
鳴る	なる	N4
鶏肉	とりにく	N4
黄色	きいろ	N5
黄色い	きいろい	N5
黒	くろ	N5
黒い	くろい	N5
黒板	こくばん	N4
鼻	はな	N5
